Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday,Demand(MW),Multiply
2021,6,29,18,184.56,3,1,9228,
2021,6,29,19,204.92,3,1,10246,
2021,6,29,20,224.22,3,1,11211,
2021,6,29,21,228.5,3,1,11425,
2021,6,29,22,226.94,3,1,11347,
2021,6,29,23,224.5,3,1,11225,
2021,6,29,24,219.16,3,1,10958,
2021,6,30,1,210.78,4,1,10539,
2021,6,30,2,201.28,4,1,10064,
2021,6,30,3,196.28,4,1,9814,
2021,6,30,4,192.38,4,1,9619,
2021,6,30,5,188.34,4,1,9417,
2021,6,30,6,176.58,4,1,8829,
2021,6,30,7,173.5,4,1,8675,
2021,6,30,8,175.4,4,1,8770,
2021,6,30,9,187.36,4,1,9368,
2021,6,30,10,192.72,4,1,9636,
2021,6,30,11,192.44,4,1,9622,
2021,6,30,12,198.62,4,1,9931,
2021,6,30,13,206.1,4,1,10305,
2021,6,30,14,207.2,4,1,10360,
2021,6,30,15,211.34,4,1,10567,
2021,6,30,16,206.38,4,1,10319,
2021,6,30,17,195.94,4,1,9797,
2021,6,30,18,188.62,4,1,9431,
2021,6,30,19,192.76,4,1,9638,
2021,6,30,20,200.96,4,1,10048,
2021,6,30,21,204.34,4,1,10217,
2021,6,30,22,200.36,4,1,10018,
2021,6,30,23,197.62,4,1,9881,
2021,6,30,24,193.28,4,1,9664,
2021,7,1,1,190.1,5,1,9505,
2021,7,1,2,181.46,5,1,9073,
2021,7,1,3,173.24,5,1,8662,
2021,7,1,4,169.38,5,1,8469,
2021,7,1,5,166.02,5,1,8301,
2021,7,1,6,157.18,5,1,7859,
2021,7,1,7,155.08,5,1,7754,
2021,7,1,8,156.88,5,1,7844,
2021,7,1,9,163.9,5,1,8195,
2021,7,1,10,164.42,5,1,8221,
2021,7,1,11,163.68,5,1,8184,
2021,7,1,12,169.52,5,1,8476,
2021,7,1,13,169.88,5,1,8494,
2021,7,1,14,168.68,5,1,8434,
2021,7,1,15,168.42,5,1,8421,
2021,7,1,16,159.94,5,1,7997,
2021,7,1,17,157.46,5,1,7873,
2021,7,1,18,161.42,5,1,8071,
2021,7,1,19,180.42,5,1,9021,
2021,7,1,20,200.4,5,1,10020,
2021,7,1,21,201.94,5,1,10097,
2021,7,1,22,194.5,5,1,9725,
2021,7,1,23,186.5,5,1,9325,
2021,7,1,24,182.66,5,1,9133,
2021,7,2,1,175.02,6,1,8751,
2021,7,2,2,168.78,6,1,8439,
2021,7,2,3,162.16,6,1,8108,
2021,7,2,4,157.44,6,1,7872,
2021,7,2,5,152.66,6,1,7633,
2021,7,2,6,143.26,6,1,7163,
2021,7,2,7,138.22,6,1,6911,
2021,7,2,8,140.62,6,1,7031,
2021,7,2,9,141.36,6,1,7068,
2021,7,2,10,141.84,6,1,7092,
2021,7,2,11,142.88,6,1,7144,
2021,7,2,12,147.58,6,1,7379,
2021,7,2,13,155.78,6,1,7789,
2021,7,2,14,151.94,6,1,7597,
2021,7,2,15,154.74,6,1,7737,
2021,7,2,16,150.58,6,1,7529,
2021,7,2,17,145.64,6,1,7282,
2021,7,2,18,148.08,6,1,7404,
2021,7,2,19,171.26,6,1,8563,
2021,7,2,20,194.06,6,1,9703,
2021,7,2,21,198.84,6,1,9942,
2021,7,2,22,199.38,6,1,9969,
2021,7,2,23,191.76,6,1,9588,
2021,7,2,24,185.2,6,1,9260,
2021,7,3,1,175.16,7,1,8758,
2021,7,3,2,170.24,7,1,8512,
2021,7,3,3,165.34,7,1,8267,
2021,7,3,4,163.24,7,1,8162,
2021,7,3,5,160.74,7,1,8037,
2021,7,3,6,151.88,7,1,7594,
2021,7,3,7,155.22,7,1,7761,
2021,7,3,8,159.64,7,1,7982,
2021,7,3,9,168.94,7,1,8447,
2021,7,3,10,175.94,7,1,8797,
2021,7,3,11,181.02,7,1,9051,
2021,7,3,12,188.44,7,1,9422,
2021,7,3,13,195.78,7,1,9789,
2021,7,3,14,194.42,7,1,9721,
2021,7,3,15,198.62,7,1,9931,
2021,7,3,16,191.12,7,1,9556,
2021,7,3,17,179.5,7,1,8975,
2021,7,3,18,175.98,7,1,8799,
2021,7,3,19,195.32,7,1,9766,
2021,7,3,20,226.86,7,1,11343,
2021,7,3,21,230.3,7,1,11515,
2021,7,3,22,228.48,7,1,11424,
2021,7,3,23,220.16,7,1,11008,
2021,7,3,24,216.28,7,1,10814,
2021,7,4,1,206.24,1,1,10312,
2021,7,4,2,198.86,1,1,9943,
2021,7,4,3,194.66,1,1,9733,
2021,7,4,4,191.48,1,1,9574,
2021,7,4,5,184.46,1,1,9223,
2021,7,4,6,172.74,1,1,8637,
2021,7,4,7,166.7,1,1,8335,
2021,7,4,8,170.32,1,1,8516,
2021,7,4,9,177.92,1,1,8896,
2021,7,4,10,182.06,1,1,9103,
2021,7,4,11,182.8,1,1,9140,
2021,7,4,12,189.06,1,1,9453,
2021,7,4,13,191.76,1,1,9588,
2021,7,4,14,191.7,1,1,9585,
2021,7,4,15,196.6,1,1,9830,
2021,7,4,16,195.52,1,1,9776,
2021,7,4,17,183.18,1,1,9159,
2021,7,4,18,176.54,1,1,8827,
2021,7,4,19,193.58,1,1,9679,
2021,7,4,20,228.64,1,1,11432,
2021,7,4,21,234.08,1,1,11704,
2021,7,4,22,226.84,1,1,11342,
2021,7,4,23,226.04,1,1,11302,
2021,7,4,24,219.78,1,1,10989,
2021,7,5,1,208.6,2,1,10430,
2021,7,5,2,204.38,2,1,10219,
2021,7,5,3,196.68,2,1,9834,
2021,7,5,4,192.32,2,1,9616,
2021,7,5,5,187.9,2,1,9395,
2021,7,5,6,175.24,2,1,8762,
2021,7,5,7,173.08,2,1,8654,
2021,7,5,8,175.12,2,1,8756,
2021,7,5,9,184.36,2,1,9218,
2021,7,5,10,193.12,2,1,9656,
2021,7,5,11,196.5,2,1,9825,
2021,7,5,12,204.62,2,1,10231,
2021,7,5,13,209.26,2,1,10463,
2021,7,5,14,210.56,2,1,10528,
2021,7,5,15,215.62,2,1,10781,
2021,7,5,16,211.16,2,1,10558,
2021,7,5,17,197.24,2,1,9862,
2021,7,5,18,188.12,2,1,9406,
2021,7,5,19,206.48,2,1,10324,
2021,7,5,20,240.72,2,1,12036,
2021,7,5,21,249.54,2,1,12477,
2021,7,5,22,249.2,2,1,12460,
2021,7,5,23,244.3,2,1,12215,
2021,7,5,24,240.92,2,1,12046,
2021,7,6,1,229.1,3,1,11455,
2021,7,6,2,220.62,3,1,11031,
2021,7,6,3,215.82,3,1,10791,
2021,7,6,4,212.2,3,1,10610,
2021,7,6,5,208.32,3,1,10416,
2021,7,6,6,190.4,3,1,9520,
2021,7,6,7,187.28,3,1,9364,
2021,7,6,8,187.56,3,1,9378,
2021,7,6,9,193.16,3,1,9658,
2021,7,6,10,202.48,3,1,10124,
2021,7,6,11,203.56,3,1,10178,
2021,7,6,12,209.76,3,1,10488,
2021,7,6,13,215.82,3,1,10791,
2021,7,6,14,213.42,3,1,10671,
2021,7,6,15,217.7,3,1,10885,
2021,7,6,16,211.68,3,1,10584,
2021,7,6,17,202.24,3,1,10112,
2021,7,6,18,192.72,3,1,9636,
2021,7,6,19,212.22,3,1,10611,
2021,7,6,20,242.22,3,1,12111,
2021,7,6,21,248.66,3,1,12433,
2021,7,6,22,247.48,3,1,12374,
2021,7,6,23,243.9,3,1,12195,
2021,7,6,24,240.3,3,1,12015,
2021,7,7,1,230.98,4,1,11549,
2021,7,7,2,220.04,4,1,11002,
2021,7,7,3,216.26,4,1,10813,
2021,7,7,4,209.1,4,1,10455,
2021,7,7,5,203.58,4,1,10179,
2021,7,7,6,188.22,4,1,9411,
2021,7,7,7,184.94,4,1,9247,
2021,7,7,8,187.64,4,1,9382,
2021,7,7,9,199.8,4,1,9990,
2021,7,7,10,201.74,4,1,10087,
2021,7,7,11,199.8,4,1,9990,
2021,7,7,12,203.3,4,1,10165,
2021,7,7,13,204.48,4,1,10224,
2021,7,7,14,201.4,4,1,10070,
2021,7,7,15,198.26,4,1,9913,
2021,7,7,16,194.18,4,1,9709,
2021,7,7,17,180.88,4,1,9044,
2021,7,7,18,176.72,4,1,8836,
2021,7,7,19,195.4,4,1,9770,
2021,7,7,20,229.08,4,1,11454,
2021,7,7,21,233.96,4,1,11698,
2021,7,7,22,234.82,4,1,11741,
2021,7,7,23,230.44,4,1,11522,
2021,7,7,24,224.8,4,1,11240,
2021,7,8,1,214.8,5,1,10740,
2021,7,8,2,208.64,5,1,10432,
2021,7,8,3,200.4,5,1,10020,
2021,7,8,4,197.16,5,1,9858,
2021,7,8,5,192.26,5,1,9613,
2021,7,8,6,178.62,5,1,8931,
2021,7,8,7,173.86,5,1,8693,
2021,7,8,8,177.06,5,1,8853,
2021,7,8,9,186.24,5,1,9312,
2021,7,8,10,191.98,5,1,9599,
2021,7,8,11,196.66,5,1,9833,
2021,7,8,12,202.3,5,1,10115,
2021,7,8,13,206.18,5,1,10309,
2021,7,8,14,205.48,5,1,10274,
2021,7,8,15,212.42,5,1,10621,
2021,7,8,16,207.78,5,1,10389,
2021,7,8,17,199.68,5,1,9984,
2021,7,8,18,188.06,5,1,9403,
2021,7,8,19,206.26,5,1,10313,
2021,7,8,20,241.38,5,1,12069,
2021,7,8,21,247.16,5,1,12358,
2021,7,8,22,245.88,5,1,12294,
2021,7,8,23,244.82,5,1,12241,
2021,7,8,24,241.12,5,1,12056,
2021,7,9,1,230.32,6,1,11516,
2021,7,9,2,221.88,6,1,11094,
2021,7,9,3,219.42,6,1,10971,
2021,7,9,4,214.3,6,1,10715,
2021,7,9,5,205.82,6,1,10291,
2021,7,9,6,184.06,6,1,9203,
2021,7,9,7,179.24,6,1,8962,
2021,7,9,8,176.9,6,1,8845,
2021,7,9,9,175.02,6,1,8751,
2021,7,9,10,174.82,6,1,8741,
2021,7,9,11,177.78,6,1,8889,
2021,7,9,12,183.24,6,1,9162,
2021,7,9,13,193.64,6,1,9682,
2021,7,9,14,191.9,6,1,9595,
2021,7,9,15,195.12,6,1,9756,
2021,7,9,16,191.54,6,1,9577,
2021,7,9,17,183.9,6,1,9195,
2021,7,9,18,173.8,6,1,8690,
2021,7,9,19,191.2,6,1,9560,
2021,7,9,20,233.56,6,1,11678,
2021,7,9,21,242.26,6,1,12113,
2021,7,9,22,248.78,6,1,12439,
2021,7,9,23,246.4,6,1,12320,
2021,7,9,24,243.86,6,1,12193,
2021,7,10,1,235.88,7,1,11794,
2021,7,10,2,224.54,7,1,11227,
2021,7,10,3,218.76,7,1,10938,
2021,7,10,4,214.88,7,1,10744,
2021,7,10,5,209.12,7,1,10456,
2021,7,10,6,193.74,7,1,9687,
2021,7,10,7,190.62,7,1,9531,
2021,7,10,8,190.46,7,1,9523,
2021,7,10,9,196.1,7,1,9805,
2021,7,10,10,196.72,7,1,9836,
2021,7,10,11,195.16,7,1,9758,
2021,7,10,12,202,7,1,10100,
2021,7,10,13,208.94,7,1,10447,
2021,7,10,14,211.88,7,1,10594,
2021,7,10,15,219.6,7,1,10980,
2021,7,10,16,219.06,7,1,10953,
2021,7,10,17,204.98,7,1,10249,
2021,7,10,18,194.5,7,1,9725,
2021,7,10,19,221.6,7,1,11080,
2021,7,10,20,253.24,7,1,12662,
2021,7,10,21,257.96,7,1,12898,
2021,7,10,22,259.16,7,1,12958,
2021,7,10,23,259,7,1,12950,
2021,7,10,24,254.38,7,1,12719,
2021,7,11,1,245.5,1,1,12275,
2021,7,11,2,239.4,1,1,11970,
2021,7,11,3,233.36,1,1,11668,
2021,7,11,4,226.66,1,1,11333,
2021,7,11,5,221.5,1,1,11075,
2021,7,11,6,208.26,1,1,10413,
2021,7,11,7,196.54,1,1,9827,
2021,7,11,8,196.12,1,1,9806,
2021,7,11,9,200.12,1,1,10006,
2021,7,11,10,205.64,1,1,10282,
2021,7,11,11,208.52,1,1,10426,
2021,7,11,12,214.9,1,1,10745,
2021,7,11,13,220.06,1,1,11003,
2021,7,11,14,223.32,1,1,11166,
2021,7,11,15,227.66,1,1,11383,
2021,7,11,16,229.3,1,1,11465,
2021,7,11,17,214.88,1,1,10744,
2021,7,11,18,204.1,1,1,10205,
2021,7,11,19,219.26,1,1,10963,
2021,7,11,20,253.22,1,1,12661,
2021,7,11,21,258,1,1,12900,
2021,7,11,22,255.6,1,1,12780,
2021,7,11,23,258.24,1,1,12912,
2021,7,11,24,253.08,1,1,12654,
2021,7,12,1,249.74,2,1,12487,
2021,7,12,2,241.14,2,1,12057,
2021,7,12,3,235.22,2,1,11761,
2021,7,12,4,231.44,2,1,11572,
2021,7,12,5,226.12,2,1,11306,
2021,7,12,6,206.24,2,1,10312,
2021,7,12,7,201.78,2,1,10089,
2021,7,12,8,201.92,2,1,10096,
2021,7,12,9,209.8,2,1,10490,
2021,7,12,10,216.78,2,1,10839,
2021,7,12,11,216.18,2,1,10809,
2021,7,12,12,223.52,2,1,11176,
2021,7,12,13,229.84,2,1,11492,
2021,7,12,14,231.86,2,1,11593,
2021,7,12,15,236.52,2,1,11826,
2021,7,12,16,236.14,2,1,11807,
2021,7,12,17,218.96,2,1,10948,
2021,7,12,18,205.8,2,1,10290,
2021,7,12,19,222.48,2,1,11124,
2021,7,12,20,256.24,2,1,12812,
2021,7,12,21,260.44,2,1,13022,
2021,7,12,22,259.84,2,1,12992,
2021,7,12,23,260.22,2,1,13011,
2021,7,12,24,256.56,2,1,12828,
2021,7,13,1,247.42,3,1,12371,
2021,7,13,2,238.88,3,1,11944,
2021,7,13,3,235.3,3,1,11765,
2021,7,13,4,229.62,3,1,11481,
2021,7,13,5,224.74,3,1,11237,
2021,7,13,6,207.24,3,1,10362,
2021,7,13,7,198.32,3,1,9916,
2021,7,13,8,196.74,3,1,9837,
2021,7,13,9,205.56,3,1,10278,
2021,7,13,10,211.06,3,1,10553,
2021,7,13,11,214.48,3,1,10724,
2021,7,13,12,217.56,3,1,10878,
2021,7,13,13,223.18,3,1,11159,
2021,7,13,14,220.36,3,1,11018,
2021,7,13,15,226.82,3,1,11341,
2021,7,13,16,222.64,3,1,11132,
2021,7,13,17,211.74,3,1,10587,
2021,7,13,18,197.74,3,1,9887,
2021,7,13,19,215.76,3,1,10788,
2021,7,13,20,252.4,3,1,12620,
2021,7,13,21,256.76,3,1,12838,
2021,7,13,22,257.68,3,1,12884,
2021,7,13,23,256.64,3,1,12832,
2021,7,13,24,254.86,3,1,12743,
2021,7,14,1,246.52,4,1,12326,
2021,7,14,2,239.54,4,1,11977,
2021,7,14,3,233.32,4,1,11666,
2021,7,14,4,227.84,4,1,11392,
2021,7,14,5,220.52,4,1,11026,
2021,7,14,6,201.32,4,1,10066,
2021,7,14,7,195.4,4,1,9770,
2021,7,14,8,194.16,4,1,9708,
2021,7,14,9,205.26,4,1,10263,
2021,7,14,10,208.98,4,1,10449,
2021,7,14,11,211.82,4,1,10591,
2021,7,14,12,216.92,4,1,10846,
2021,7,14,13,226.16,4,1,11308,
2021,7,14,14,224.76,4,1,11238,
2021,7,14,15,232.58,4,1,11629,
2021,7,14,16,227.84,4,1,11392,
2021,7,14,17,215.82,4,1,10791,
2021,7,14,18,200.52,4,1,10026,
2021,7,14,19,224.52,4,1,11226,
2021,7,14,20,256.82,4,1,12841,
2021,7,14,21,261.54,4,1,13077,
2021,7,14,22,262.36,4,1,13118,
2021,7,14,23,263.3,4,1,13165,
2021,7,14,24,260.44,4,1,13022,
2021,7,15,1,253.24,5,1,12662,
2021,7,15,2,243.14,5,1,12157,
2021,7,15,3,239.04,5,1,11952,
2021,7,15,4,233.34,5,1,11667,
2021,7,15,5,229.22,5,1,11461,
2021,7,15,6,211.86,5,1,10593,
2021,7,15,7,206.14,5,1,10307,
2021,7,15,8,204.6,5,1,10230,
2021,7,15,9,211.98,5,1,10599,
2021,7,15,10,222.6,5,1,11130,
2021,7,15,11,226.22,5,1,11311,
2021,7,15,12,230.98,5,1,11549,
2021,7,15,13,233.24,5,1,11662,
2021,7,15,14,233.24,5,1,11662,
2021,7,15,15,239.04,5,1,11952,
2021,7,15,16,239.78,5,1,11989,
2021,7,15,17,231.06,5,1,11553,
2021,7,15,18,214.4,5,1,10720,
2021,7,15,19,237.98,5,1,11899,
2021,7,15,20,268.06,5,1,13403,
2021,7,15,21,270.5,5,1,13525,
2021,7,15,22,267.5,5,1,13375,
2021,7,15,23,267.72,5,1,13386,
2021,7,15,24,266.34,5,1,13317,
2021,7,16,1,257.28,6,1,12864,
2021,7,16,2,249.52,6,1,12476,
2021,7,16,3,240.94,6,1,12047,
2021,7,16,4,238.92,6,1,11946,
2021,7,16,5,234.44,6,1,11722,
2021,7,16,6,213.58,6,1,10679,
2021,7,16,7,203.76,6,1,10188,
2021,7,16,8,198.32,6,1,9916,
2021,7,16,9,195.3,6,1,9765,
2021,7,16,10,198.82,6,1,9941,
2021,7,16,11,203.84,6,1,10192,
2021,7,16,12,212.86,6,1,10643,
2021,7,16,13,217.2,6,1,10860,
2021,7,16,14,212.66,6,1,10633,
2021,7,16,15,222.48,6,1,11124,
2021,7,16,16,218.62,6,1,10931,
2021,7,16,17,206.48,6,1,10324,
2021,7,16,18,194.92,6,1,9746,
2021,7,16,19,223.18,6,1,11159,
2021,7,16,20,253.18,6,1,12659,
2021,7,16,21,256.6,6,1,12830,
2021,7,16,22,255.22,6,1,12761,
2021,7,16,23,254.82,6,1,12741,
2021,7,16,24,252.68,6,1,12634,
2021,7,17,1,246.9,7,1,12345,
2021,7,17,2,241.06,7,1,12053,
2021,7,17,3,231.92,7,1,11596,
2021,7,17,4,226.4,7,1,11320,
2021,7,17,5,221.08,7,1,11054,
2021,7,17,6,203.4,7,1,10170,
2021,7,17,7,197.1,7,1,9855,
2021,7,17,8,194.24,7,1,9712,
2021,7,17,9,200.52,7,1,10026,
2021,7,17,10,203.8,7,1,10190,
2021,7,17,11,208,7,1,10400,
2021,7,17,12,213.4,7,1,10670,
2021,7,17,13,219.48,7,1,10974,
2021,7,17,14,219.72,7,1,10986,
2021,7,17,15,226.14,7,1,11307,
2021,7,17,16,218.56,7,1,10928,
2021,7,17,17,213.7,7,1,10685,
2021,7,17,18,204.8,7,1,10240,
2021,7,17,19,229.12,7,1,11456,
2021,7,17,20,259.28,7,1,12964,
2021,7,17,21,261.12,7,1,13056,
2021,7,17,22,259.48,7,1,12974,
2021,7,17,23,255.52,7,1,12776,
2021,7,17,24,251.58,7,1,12579,
2021,7,18,1,241.78,1,1,12089,
2021,7,18,2,232.34,1,1,11617,
2021,7,18,3,225.58,1,1,11279,
2021,7,18,4,220.38,1,1,11019,
2021,7,18,5,216.3,1,1,10815,
2021,7,18,6,198.36,1,1,9918,
2021,7,18,7,194.36,1,1,9718,
2021,7,18,8,194.14,1,1,9707,
2021,7,18,9,201.52,1,1,10076,
2021,7,18,10,212.62,1,1,10631,
2021,7,18,11,216.8,1,1,10840,
2021,7,18,12,224.2,1,1,11210,
2021,7,18,13,228.66,1,1,11433,
2021,7,18,14,228.6,1,1,11430,
2021,7,18,15,234.1,1,1,11705,
2021,7,18,16,223.8,1,1,11190,
2021,7,18,17,214.28,1,1,10714,
2021,7,18,18,205.02,1,1,10251,
2021,7,18,19,230.32,1,1,11516,
2021,7,18,20,251.54,1,1,12577,
2021,7,18,21,259.06,1,1,12953,
2021,7,18,22,255,1,1,12750,
2021,7,18,23,253.16,1,1,12658,
2021,7,18,24,252.42,1,1,12621,
2021,7,19,1,245.36,2,1,12268,
2021,7,19,2,236.26,2,1,11813,
2021,7,19,3,226.5,2,1,11325,
2021,7,19,4,222.04,2,1,11102,
2021,7,19,5,219.34,2,1,10967,
2021,7,19,6,196.62,2,1,9831,
2021,7,19,7,194.74,2,1,9737,
2021,7,19,8,192.32,2,1,9616,
2021,7,19,9,195.82,2,1,9791,
2021,7,19,10,198.82,2,1,9941,
2021,7,19,11,204.64,2,1,10232,
2021,7,19,12,203.68,2,1,10184,
2021,7,19,13,204.26,2,1,10213,
2021,7,19,14,210.3,2,1,10515,
2021,7,19,15,207.26,2,1,10363,
2021,7,19,16,197.7,2,1,9885,
2021,7,19,17,186.88,2,1,9344,
2021,7,19,18,184.2,2,1,9210,
2021,7,19,19,205.14,2,1,10257,
2021,7,19,20,234.14,2,1,11707,
2021,7,19,21,238.8,2,1,11940,
2021,7,19,22,238.42,2,1,11921,
2021,7,19,23,238.02,2,1,11901,
2021,7,19,24,233.64,2,1,11682,
2021,7,20,1,225.42,3,1,11271,
2021,7,20,2,214.68,3,1,10734,
2021,7,20,3,205.18,3,1,10259,
2021,7,20,4,201.3,3,1,10065,
2021,7,20,5,192.7,3,1,9635,
2021,7,20,6,170.54,3,1,8527,
2021,7,20,7,161.38,3,1,8069,
2021,7,20,8,156.08,3,1,7804,
2021,7,20,9,152.48,3,1,7624,
2021,7,20,10,153.02,3,1,7651,
2021,7,20,11,154.3,3,1,7715,
2021,7,20,12,160.22,3,1,8011,
2021,7,20,13,166.54,3,1,8327,
2021,7,20,14,173.32,3,1,8666,
2021,7,20,15,174.68,3,1,8734,
2021,7,20,16,171.28,3,1,8564,
2021,7,20,17,163.78,3,1,8189,
2021,7,20,18,160.12,3,1,8006,
2021,7,20,19,183.58,3,1,9179,
2021,7,20,20,210.66,3,1,10533,
2021,7,20,21,219.2,3,1,10960,
2021,7,20,22,218.92,3,1,10946,
2021,7,20,23,218.86,3,1,10943,
2021,7,20,24,215.3,3,1,10765,
2021,7,21,1,204.02,4,1,10201,
2021,7,21,2,199.92,4,1,9996,
2021,7,21,3,193.24,4,1,9662,
2021,7,21,4,186.84,4,1,9342,
2021,7,21,5,182.24,4,1,9112,
2021,7,21,6,165.66,4,1,8283,
2021,7,21,7,161.34,4,1,8067,
2021,7,21,8,148.82,4,1,7441,
2021,7,21,9,142.28,4,1,7114,
2021,7,21,10,139.66,4,1,6983,
2021,7,21,11,140.66,4,1,7033,
2021,7,21,12,144.16,4,1,7208,
2021,7,21,13,150.08,4,1,7504,
2021,7,21,14,160.58,4,1,8029,
2021,7,21,15,164.14,4,1,8207,
2021,7,21,16,168.94,4,1,8447,
2021,7,21,17,169.9,4,1,8495,
2021,7,21,18,167.78,4,1,8389,
2021,7,21,19,186.92,4,1,9346,
2021,7,21,20,221.08,4,1,11054,
2021,7,21,21,225.96,4,1,11298,
2021,7,21,22,227.78,4,1,11389,
2021,7,21,23,227.48,4,1,11374,
2021,7,21,24,221,4,1,11050,
2021,7,22,1,212.22,5,1,10611,
2021,7,22,2,202.22,5,1,10111,
2021,7,22,3,194.84,5,1,9742,
2021,7,22,4,194.22,5,1,9711,
2021,7,22,5,190.42,5,1,9521,
2021,7,22,6,171.38,5,1,8569,
2021,7,22,7,166.9,5,1,8345,
2021,7,22,8,165.56,5,1,8278,
2021,7,22,9,165.02,5,1,8251,
2021,7,22,10,168.32,5,1,8416,
2021,7,22,11,169.04,5,1,8452,
2021,7,22,12,171.52,5,1,8576,
2021,7,22,13,177.72,5,1,8886,
2021,7,22,14,187.24,5,1,9362,
2021,7,22,15,190.02,5,1,9501,
2021,7,22,16,188.34,5,1,9417,
2021,7,22,17,176.86,5,1,8843,
2021,7,22,18,166.48,5,1,8324,
2021,7,22,19,187.52,5,1,9376,
2021,7,22,20,212.28,5,1,10614,
2021,7,22,21,218.16,5,1,10908,
2021,7,22,22,220.9,5,1,11045,
2021,7,22,23,224.16,5,1,11208,
2021,7,22,24,221.96,5,1,11098,
2021,7,23,1,218.04,6,1,10902,
2021,7,23,2,212.84,6,1,10642,
2021,7,23,3,206.4,6,1,10320,
2021,7,23,4,199.08,6,1,9954,
2021,7,23,5,194.88,6,1,9744,
2021,7,23,6,177.24,6,1,8862,
2021,7,23,7,165.14,6,1,8257,
2021,7,23,8,156.4,6,1,7820,
2021,7,23,9,146.48,6,1,7324,
2021,7,23,10,146.28,6,1,7314,
2021,7,23,11,145.96,6,1,7298,
2021,7,23,12,150.14,6,1,7507,
2021,7,23,13,158,6,1,7900,
2021,7,23,14,156.04,6,1,7802,
2021,7,23,15,156.96,6,1,7848,
2021,7,23,16,152.76,6,1,7638,
2021,7,23,17,146.42,6,1,7321,
2021,7,23,18,141.14,6,1,7057,
2021,7,23,19,166.18,6,1,8309,
2021,7,23,20,197.48,6,1,9874,
2021,7,23,21,206.06,6,1,10303,
2021,7,23,22,209.6,6,1,10480,
2021,7,23,23,204.78,6,1,10239,
2021,7,23,24,199.82,6,1,9991,
2021,7,24,1,194.14,7,1,9707,
2021,7,24,2,186.04,7,1,9302,
2021,7,24,3,181.14,7,1,9057,
2021,7,24,4,176.06,7,1,8803,
2021,7,24,5,173.94,7,1,8697,
2021,7,24,6,157.22,7,1,7861,
2021,7,24,7,149.24,7,1,7462,
2021,7,24,8,146.86,7,1,7343,
2021,7,24,9,146.68,7,1,7334,
2021,7,24,10,147.64,7,1,7382,
2021,7,24,11,147.74,7,1,7387,
2021,7,24,12,152.18,7,1,7609,
2021,7,24,13,158.68,7,1,7934,
2021,7,24,14,165.34,7,1,8267,
2021,7,24,15,164.96,7,1,8248,
2021,7,24,16,160.34,7,1,8017,
2021,7,24,17,151.86,7,1,7593,
2021,7,24,18,147.6,7,1,7380,
2021,7,24,19,174.78,7,1,8739,
2021,7,24,20,206.94,7,1,10347,
2021,7,24,21,212.4,7,1,10620,
2021,7,24,22,212.74,7,1,10637,
2021,7,24,23,210.28,7,1,10514,
2021,7,24,24,204.56,7,1,10228,
2021,7,25,1,199.2,1,1,9960,
2021,7,25,2,192.92,1,1,9646,
2021,7,25,3,188.48,1,1,9424,
2021,7,25,4,184.18,1,1,9209,
2021,7,25,5,178.54,1,1,8927,
2021,7,25,6,164.28,1,1,8214,
2021,7,25,7,158.06,1,1,7903,
2021,7,25,8,156.14,1,1,7807,
2021,7,25,9,159.14,1,1,7957,
2021,7,25,10,163.02,1,1,8151,
2021,7,25,11,166.14,1,1,8307,
2021,7,25,12,169.02,1,1,8451,
2021,7,25,13,178.4,1,1,8920,
2021,7,25,14,182.5,1,1,9125,
2021,7,25,15,186.78,1,1,9339,
2021,7,25,16,181.48,1,1,9074,
2021,7,25,17,171.08,1,1,8554,
2021,7,25,18,159.5,1,1,7975,
2021,7,25,19,184.54,1,1,9227,
2021,7,25,20,215.64,1,1,10782,
2021,7,25,21,225.7,1,1,11285,
2021,7,25,22,226.64,1,1,11332,
2021,7,25,23,225.06,1,1,11253,
2021,7,25,24,219.08,1,1,10954,
2021,7,26,1,213.34,2,1,10667,
2021,7,26,2,206.92,2,1,10346,
2021,7,26,3,201.74,2,1,10087,
2021,7,26,4,198.9,2,1,9945,
2021,7,26,5,193.54,2,1,9677,
2021,7,26,6,177.68,2,1,8884,
2021,7,26,7,170.46,2,1,8523,
2021,7,26,8,166.44,2,1,8322,
2021,7,26,9,170.7,2,1,8535,
2021,7,26,10,172.9,2,1,8645,
2021,7,26,11,172.76,2,1,8638,
2021,7,26,12,180.04,2,1,9002,
2021,7,26,13,185.78,2,1,9289,
2021,7,26,14,189.82,2,1,9491,
2021,7,26,15,193.1,2,1,9655,
2021,7,26,16,187.16,2,1,9358,
2021,7,26,17,172.86,2,1,8643,
2021,7,26,18,163.3,2,1,8165,
2021,7,26,19,193.68,2,1,9684,
2021,7,26,20,222.52,2,1,11126,
2021,7,26,21,227.08,2,1,11354,
2021,7,26,22,228.38,2,1,11419,
2021,7,26,23,225.08,2,1,11254,
2021,7,26,24,223.28,2,1,11164,
2021,7,27,1,215.04,3,1,10752,
2021,7,27,2,209.9,3,1,10495,
2021,7,27,3,204.1,3,1,10205,
2021,7,27,4,198.84,3,1,9942,
2021,7,27,5,195.26,3,1,9763,
2021,7,27,6,177.86,3,1,8893,
2021,7,27,7,167.36,3,1,8368,
2021,7,27,8,163.42,3,1,8171,
2021,7,27,9,162.4,3,1,8120,
2021,7,27,10,162.24,3,1,8112,
